lat,lng,pop,uap,uap_c,nuc,mag,coastal,uso,layers,nat_rad_dist_km,anc,mag_gradient,uap_corrected,uso_corrected,has_incident_binary,is_high_mag,is_high_nuc
20.5,-54.5,0.0758009279703204,0.0,4.311747886968919,0.0,0.0,0.1538515900685558,0.0,0,1654.1090132325166,0.0,0.0,0.0,0.0,0,0,0
20.5,-53.5,0.0695332366657026,0.0,4.10145161109695,0.0,0.0,0.1468022964099497,0.0,0,1653.097045048836,0.0,0.0,0.0,0.0,0,0,0
20.5,-52.5,0.0636471189650746,0.0,3.889290527544095,0.0,0.0,0.1399161640596427,0.0,0,1659.1245290881354,0.0,0.0,0.0,0.0,0,0,0
20.5,-51.5,0.058145624096938,0.0,3.676714068376417,0.0,0.0,0.1332117585637756,0.0,0,1672.115245098428,0.0,0.0,0.0,0.0,0,0,0
20.5,-50.5,0.0530298556884096,0.0,3.465327432340126,0.0,0.0,0.1267038146030279,0.0,0,1691.9085997802476,0.0,0.0,0.0,0.0,0,0,0
20.5,-19.5,0.090281404895921,0.0,4.74462572658125,0.0,0.0,0.0919219310418886,0.0,0,1592.1478923263924,0.0,0.0,0.0,0.0,0,0,0
20.5,-18.5,0.0993465575650057,0.0,4.9836103907944045,0.0,0.0,0.0956730932873597,0.0,0,1529.553107714294,0.0,0.0,0.0,0.0,0,0,0
20.5,-17.5,0.1089536199963623,0.0,5.214248980144928,0.0,0.0,0.099454648471257,0.0,0,1471.042547991096,0.0,0.0,0.0,0.0,0,0,0
20.5,-16.5,0.1190741437560736,0.0,5.435335348778347,0.0,0.0,0.1032517757449908,0.0,0,1417.1258885231832,0.0,0.0,0.0,0.0,0,0,0
20.5,-15.5,0.1296730493051359,0.0,5.645984572306377,0.0,0.0,0.1070480672296312,0.0,0,1368.349659915438,0.0,0.0,0.0,0.0,0,0,0
20.5,-14.5,0.1407089307342002,0.0,5.845604909839272,0.0,0.0,0.110825546128037,0.0,0,1325.2845998016046,0.0,0.0,0.0,0.0,0,0,0
20.5,-13.5,0.1521345680196932,0.0,6.033863948707368,0.0,0.0,0.1145647190253685,0.0,0,1288.5061499544397,0.0,0.0,0.0,0.0,0,0,0
20.5,-12.5,0.1638976458211702,0.0,6.210652062134545,0.0,0.0,0.118244667298732,0.0,0,1258.5678243930502,0.0,0.0199998000019999,0.0,0.0,0,0,0
20.5,-11.5,0.1759416699674464,0.0,6.37604570517395,0.0,0.1,0.1218431820818789,0.0,0,1235.9686047074774,0.0,0.1141410356344379,0.0,0.0,0,0,0
20.5,-10.5,0.1882070644478357,0.0,6.530272420921189,0.0,0.3,0.1253369463945206,0.0,0,1221.1173982590558,0.0,0.4321283343885705,0.0,0.0,0,0,0
20.5,-9.5,0.2006324232599842,0.0,6.673678809636547,0.0,0.7,0.1287017668018405,0.0,0,1214.299406974357,0.0,1.1232493181642074,0.0,0.0,0,0,0
20.5,-8.5,0.2131558832368666,0.0,6.806702177638431,0.0,1.8,0.1319128552939684,0.0,0,1215.650204930972,0.0,1.3599864001359987,0.0,0.0,0,0,0
20.5,-7.5,0.2257165763815572,0.0,6.929846153029188,0.0,3.7,0.1349451599755891,0.0,0,1196.9927525651597,0.0,4.171161710803002,0.0,0.0,0,0,0
20.5,-6.5,0.2382561136899307,0.0,7.043660233982732,0.0,6.4,0.1377737406830631,0.0,0,1093.194163596767,0.0,6.332391127793342,0.0,0.0,0,0,0
20.5,-5.5,0.2507200473401131,0.0,7.148723012602005,0.0,9.6,0.1403741829012643,0.0,0,989.4108409992756,0.0,8.104923067907356,0.0,0.0,0,0,0
20.5,-4.5,0.2630592548440256,0.0,7.245628677253769,0.0,12.2,0.1427230404892785,0.0,0,885.6528806094942,0.0,7.472133461771932,0.0,0.0,0,0,0
20.5,-3.5,0.2752311876083281,0.0,7.334976321201172,0.0,13.2,0.1447982949478965,0.0,0,781.9351878104269,0.0,8.355802185503586,0.0,0.0,0,0,0
20.5,-2.5,0.287200927582518,0.0,7.417361558910816,0.0,12.2,0.1465798165155215,0.0,0,678.2811526813981,0.0,8.730774632346918,0.0,0.0,0,0,0
20.5,-1.5,0.2989419994301758,0.0,7.493369959973283,0.0,9.6,0.1480498105230589,0.0,1,574.7302874981843,0.0324,6.096754009237154,0.0,0.0,0,0,0
20.5,-0.5,0.3104368919853081,0.0,7.563571843742069,0.0,6.4,0.1491932314210872,0.0,1,471.3558819558668,0.324,6.332391127793341,0.0,0.0,0,0,0
20.5,0.5,0.3216772515689077,0.0,7.628518028232816,0.0,3.7,0.1499981469168033,0.0,1,368.31218209754337,1.2744,4.171161710803002,0.0,0.0,0,0,0
20.5,1.5,0.3326637208349263,0.0,7.688736189689616,0.0,1.8,0.1504560358467258,0.0,1,265.9900509948765,2.172,1.359986400135999,0.0,0.0,0,0,0
20.5,2.5,0.3434054098586861,0.0,7.744727561355867,0.0,0.7,0.1505620057792502,0.0,1,165.73890201800663,1.2744,1.1232493181642074,0.0,0.0,0,0,0
20.5,3.5,0.3539190007260129,0.0,7.796963778998967,0.0,0.3,0.1503149197814377,0.0,1,76.23351448821295,0.324,0.4321283343885705,0.0,0.0,0,0,0
20.5,4.5,0.3642275023770207,0.0,7.8458837641466275,0.0,0.1,0.1497174260685084,0.0,1,76.01335951825259,0.0324,0.1141410356344379,0.0,0.0,0,0,0
20.5,5.5,0.3743586882715204,0.0,7.891890620484207,0.0,0.0,0.1487758890536336,0.0,1,157.0074063401559,0.0486,0.048283871250876,0.0,0.0,0,0,0
20.5,6.5,0.3843432648849624,0.0,7.9353485998457876,0.0,0.0,0.1475002252376833,0.0,1,240.6733962283815,0.324,0.0,0.0,0.0,0,0,0
20.5,7.5,0.3942128334014118,0.0,7.976580265798612,0.0,0.0,0.145903652016191,0.0,1,333.16126952888305,0.6696,0.0,0.0,0.0,0,0,0
20.5,8.5,0.4039977195392843,0.0,8.015864038206121,0.0,0.0,0.1440023614618725,0.0,1,354.6049055171374,0.3321,0.0,0.0,0.0,0,0,0
20.5,9.5,0.4137247565666327,0.0,8.053432334693618,0.0,0.0,0.141815134173341,0.0,1,341.9347648091698,0.0971999999999999,0.0,0.0,0.0,0,0,0
20.5,10.5,0.4234151136548353,0.0,8.08947052939047,0.0,0.0,0.1393629101827853,0.0,1,360.8382414067572,0.0162,0.0,0.0,0.0,0,0,0
20.5,11.5,0.4330822653126571,0.0,8.124116923279201,0.0,0.0,0.1366683346297879,0.0,1,406.9382881489834,0.0728999999999999,0.0,0.0,0.0,0,0,0
20.5,12.5,0.4427301974056762,0.0,8.157463865507879,0.0,0.0,0.1337552954961404,0.0,1,472.33657993076565,0.0324,0.0,0.0,0.0,0,0,0
20.5,13.5,0.4523519410283154,0.0,8.189560087109866,0.0,0.0,0.1306484693160511,0.0,1,550.1923353686351,0.108,0.0,0.0,0.0,0,0,0
20.5,14.5,0.4619285172613557,0.0,8.220414217677272,0.0,0.0,0.1273728886527721,0.0,1,635.9445615167438,0.0324,0.0,0.0,0.0,0,0,0
20.5,15.5,0.4714283638017412,0.0,8.249999364142601,0.3006373899036497,0.0,0.1239535425235473,0.0,0,726.8013467730887,0.0,0.0,0.0,0.0,0,0,0
20.5,16.5,0.4808072989562684,0.0,8.278258551851817,1.6029125399219453,0.0,0.1204150181164427,0.0,1,821.0674382694015,0.0,0.0,0.0,0.0,0,0,1
20.5,17.5,0.490009060074374,0.0,8.305110772580434,3.532028312293417,0.0,0.1167811893047868,0.0,1,917.690241607629,0.0,0.0,0.0,0.0,0,0,1
20.5,18.5,0.4989664328302528,0.0,8.330457359230012,5.550867047308305,0.0,0.1130749548132023,0.0,1,1015.994915398524,0.0,0.0,0.0,0.0,0,0,1
20.5,19.5,0.5076029656394886,0.0,8.35418841488451,8.155512070121086,0.0,0.1093180265565459,0.0,1,1115.5341409758628,0.0,0.0,0.0,0.0,0,0,1
20.5,20.5,0.5158352407799076,0.0,8.37618906197447,10.944371929221012,0.0,0.1055307667395119,0.0,1,1216.001938536354,0.0,0.0,0.0,0.0,0,0,1
20.5,21.5,0.5235756513916829,0.0,8.39634533874403,13.360868403548162,0.0,0.101732070802652,0.0,2,1317.1829379183314,0.0405,0.0,0.0,0.0,0,0,1
20.5,22.5,0.5307356123688366,0.0,8.414549645858227,15.328857455153464,0.0,0.097939292223993,0.0,2,1418.9216131209807,0.3564,0.0,0.0,0.0,0,0,1
20.5,23.5,0.5372291140917572,0.0,8.430705725953374,16.795427280270967,0.0,0.0941682045001006,0.0,2,1521.1030569061268,1.5983999999999998,0.0,0.0,0.0,0,0,1
20.5,24.5,0.5429765117742766,0.0,8.444733234126195,18.047006865587093,0.0,0.0904329952842991,0.0,2,1476.471136141832,3.5436,0.0,0.0,0.0,0,0,1
20.5,25.5,0.5479084305770009,0.0,8.456572020355653,18.87008073050359,0.0,0.086746287591968,0.0,2,1406.80565543321,3.7704,0.0199998000019999,0.0,0.0,0,0,1
20.5,26.5,0.5519696580906863,0.0,8.466186290128086,19.25961281575381,0.0,0.0831191831308136,0.0,2,1341.0330797984318,1.7198999999999998,0.0599994000059999,0.0,0.0,0,0,1
20.5,27.5,0.5551228916691723,0.0,8.473568833090043,19.560250205657457,0.1,0.0795613231186022,0.0,2,1279.7577368672798,0.6803999999999998,0.1141410356344379,0.0,0.0,0,0,1
20.5,28.5,0.5573522085571802,0.0,8.47874550814259,19.560250205657457,0.1,0.0760809623595136,0.0,2,1223.6590934831092,2.1221999999999994,0.1541406356384378,0.0,0.0,0,0,1
20.5,29.5,0.5586661317935452,0.0,8.481780143641204,19.560250205657457,0.2,0.0726850528188315,0.0,2,1173.4831515822018,7.747199999999999,0.2082822712668759,0.0,0.0,0,0,1
20.5,30.5,0.5591001742731057,0.0,8.482779949037552,19.25961281575381,0.2,0.0693793334287278,0.0,2,1130.0221092292024,16.559399999999997,0.2848502137666281,0.0,0.0,0,0,1
20.5,31.5,0.5587187567513723,0.0,8.481901434032732,18.87008073050359,0.2,0.0661684233484746,0.0,2,1094.0790361323322,19.730999999999995,0.2848502137666281,0.0,0.0,0,0,1
20.5,32.5,0.5576164124612025,0.0,8.479356687194912,18.047006865587093,0.2,0.063055916371151,0.0,2,1066.416460459489,13.346099999999998,0.2731346850115043,0.0,0.0,0,0,1
20.5,33.5,0.5559182107493439,0.0,8.475419673349876,16.795427280270967,0.2,0.0600444746028819,0.0,2,1047.692073571705,4.460399999999999,0.2248508137606281,0.0,0.0,0,0,1
20.5,34.5,0.5537793540184667,0.0,8.470431967829082,15.328857455153464,0.1,0.0571359199321771,0.0,2,1038.3905716966576,0.7209,0.1707091781321901,0.0,0.0,0,0,1
20.5,35.5,0.5513839255137788,0.0,8.464807065646808,13.360868403548162,0.1,0.0543313221524239,0.0,2,1038.76563306064,0.0486,0.0741414356304379,0.0,0.0,0,0,1
20.5,36.5,0.5489427893454294,0.0,8.459032111276446,11.50860645724039,0.0,0.0516310828994581,0.0,1,1048.6233159424944,0.0,0.0399996000039999,0.0,0.0,0,0,1
20.5,37.5,0.5466906678309321,0.0,8.453665639935545,10.474812587963177,0.0,0.0490350148199665,0.0,1,1058.975717489301,0.0,0.014142035624438,0.0,0.0,0,0,1
20.5,38.5,0.5448824440669333,0.0,8.449329782194834,10.456426595338735,0.0,0.0465424155982438,0.0,1,1078.616656901316,0.0,0.0,0.0,0.0,0,0,1
20.5,39.5,0.5437887589609943,0.0,8.446695463254294,11.97383531781206,0.0,0.0441521366423568,0.0,1,1107.0508045629224,0.0,0.0,0.0,0.0,0,0,1
20.5,40.5,0.5436909912268294,0.0,8.446459537838068,14.387527034536898,0.0,0.0418626463702946,0.0,1,1143.6209492508526,0.0,0.0199998000019999,0.0,0.0,0,0,1
20.5,41.5,0.5448757256279686,0.0,8.449313627015163,16.621499342006818,0.0,0.0396720881465189,0.0,2,1187.5737743931347,0.0324,0.034141835626438,0.0,0.0,0,0,1
20.5,42.5,0.5476288287089506,0.0,8.455905673634849,19.17071812040724,0.0,0.037578333003688,0.0,2,1238.1209697128725,0.3726,0.0199998000019999,0.0,0.0,0,0,1
20.5,43.5,0.552229262148372,0.0,8.466796787518994,20.92578411022996,0.0,0.0355790273471311,0.0,2,1294.4876232591191,1.5983999999999998,0.0199998000019999,0.0,0.0,0,0,1
20.5,44.5,0.5589427715703212,0.0,8.482417528282605,21.49001863824933,0.0,0.0336716358844992,0.0,2,1355.9452330373272,2.8416,0.034141835626438,0.0,0.0,0,0,1
20.5,45.5,0.5680155931119433,0.0,8.503028955744115,21.49001863824933,0.0,0.0318534800531107,0.0,2,1421.8305755565816,1.5983999999999998,0.0199998000019999,0.0,0.0,0,0,1
20.5,46.5,0.5796683212896099,0.0,8.528694116414622,21.49001863824933,0.0,0.0301217722356578,0.0,2,1491.5535628150203,0.3726,0.034141835626438,0.0,0.0,0,0,1
20.5,47.5,0.5940900798166581,0.0,8.559264814353568,21.49001863824933,0.0,0.0284736460635619,0.0,2,1564.5975656544697,0.0324,0.034141835626438,0.0,0.0,0,0,1
20.5,48.5,0.6114331321280604,0.0,8.594386520896533,21.49001863824933,0.0,0.0269061831084316,0.0,1,1640.5151887397712,0.0,0.034141835626438,0.0,0.0,0,0,1
20.5,49.5,0.6318080606197486,0.0,8.633521473987146,21.49001863824933,0.0,0.0254164362575224,0.0,2,1718.9217095693923,0.0081,0.014142035624438,0.0,0.0,0,0,1
20.5,50.5,0.6552796331938184,0.0,8.675987070151299,21.49001863824933,0.0,0.0240014500602566,0.0,2,1799.4876548678703,0.0486,0.0,0.0,0.0,0,0,1
20.5,51.5,0.681863462814646,0.0,8.721004308859657,21.49001863824933,0.0,0.0243750553145225,0.0,2,1819.317608249013,0.324,0.0,0.0,0.0,0,0,1
20.5,52.5,0.7115235506409764,0.0,8.767749870955493,21.49001863824933,0.0,0.0259473824669618,0.0,2,1826.598290948742,0.6696,0.0,0.0,0.0,0,0,1
20.5,53.5,0.7441707861403587,0.0,8.815405583303694,21.49001863824933,0.0,0.0276170021754132,0.0,2,1838.9654990217864,0.3645,0.0,0.0,0.0,0,0,1
20.5,54.5,0.7796624586743921,0.0,8.863200321738237,21.49001863824933,0.0,0.0293894261618147,0.0,2,1856.316694123844,0.1727999999999999,0.0,0.0,0.0,0,0,1
20.5,55.5,0.8178028146569555,0.0,8.910441345319073,21.49001863824933,0.0,0.0312704107630043,0.0,2,1834.468479574116,0.1619999999999999,0.0,0.0,0.0,0,0,1
20.5,56.5,0.8583446728626911,0.0,8.95653408599551,21.49001863824933,0.0,0.0332659576795625,0.0,2,1730.4055831114451,0.3239999999999998,0.0,0.0,0.0,0,0,1
20.5,57.5,0.9009920881743692,0.0,9.000991104910907,21.49001863824933,0.0,0.0353823127692615,0.0,2,1626.3849749213175,0.1943999999999999,0.0,0.0,0.0,0,0,1
20.5,58.5,0.9454040314292784,0.0,9.043432041645374,21.49001863824933,0.0,0.0376259624925482,0.0,2,1522.4194566618764,0.648,0.0,0.0,0.0,0,0,1
20.5,59.5,0.991199030529257,0.0,9.08357689841882,21.49001863824933,0.0,0.0400036275573874,0.0,2,1418.5252830143447,1.3392,0.0,0.0,0.0,0,0,1
20.5,60.5,1.0,0.0,9.09090909090909,21.49001863824933,0.0,0.0425222532426694,0.0,2,1314.723522483176,0.648,0.0,0.0,0.0,0,0,1
20.5,61.5,1.0,0.0,9.09090909090909,21.49001863824933,0.0,0.045188995802388,0.0,2,1211.0421111647438,0.0972,0.0,0.0,0.0,0,0,1
20.5,62.5,1.0,0.0,9.09090909090909,21.49001863824933,0.0,0.0480112042660511,0.0,1,1107.519046958082,0.0,0.0,0.0,0.0,0,0,1
20.5,63.5,1.0,0.0,9.09090909090909,21.49001863824933,0.0,0.0509963968534612,0.0,1,1004.207532839594,0.0,0.0,0.0,0.0,0,0,1
20.5,64.5,1.0,0.0,9.09090909090909,21.49001863824933,0.0,0.0541522311133135,0.0,1,901.184600296997,0.0,0.0,0.0,0.0,0,0,1
20.5,65.5,1.0,0.0,9.09090909090909,21.49001863824933,0.0,0.0574864667743751,0.0,1,798.5662741547729,0.0,0.0,0.0,0.0,0,0,1
20.5,66.5,1.0,0.0,9.09090909090909,21.49001863824933,0.0,0.0610069201649429,0.0,2,696.5358042606157,0.1052999999999999,0.0,0.0,0.0,0,0,1
20.5,67.5,1.0,0.0,9.09090909090909,21.49001863824933,0.0,0.0647214089108196,0.0,2,595.3999732344033,1.2500999999999998,0.0399996000039999,0.0,0.0,0,0,1
20.5,68.5,1.0,0.0,9.09090909090909,21.49001863824933,0.1,0.0686376854647908,0.0,2,495.7112776145406,4.4604,0.088283471254876,0.0,0.0,0,0,1
20.5,69.5,1.0,0.0,9.09090909090909,21.49001863824933,0.1,0.0727633578529328,0.0,2,398.5618583677526,7.353299999999999,0.0741414356304379,0.0,0.0,0,0,1
20.5,70.5,1.0,0.0,9.09090909090909,21.49001863824933,0.2,0.0771057958476782,0.0,2,306.38180844268106,10.1596,0.1341408356364379,0.0,0.0,0,0,1
20.5,71.5,1.0,0.0,9.09090909090909,21.49001863824933,0.3,0.0816720205986646,0.0,2,225.3590671386877,13.0611,0.2282820712688758,0.0,0.0,0,0,1
20.5,72.5,1.0,0.0,9.09090909090909,21.49001863824933,0.5,0.0864685755765665,0.0,2,172.05739109538655,19.4379,0.3024235068993138,0.0,0.0,0,0,1
20.5,73.5,1.0,0.0,9.09090909090909,21.49001863824933,0.7,0.0915013765219353,0.0,2,174.13115853400194,21.3265,0.5038432631496943,0.0,0.0,0,0,1
20.5,74.5,1.0,0.0,9.09090909090909,21.49001863824933,0.9,0.0967755379542007,0.0,2,230.0878696644981,17.2092,0.484848213786628,0.0,0.0,0,0,1
20.5,75.5,1.0,0.0,9.09090909090909,21.49001863824933,1.1,0.1022951737043026,0.0,2,312.18465726625465,15.129599999999998,0.5448476137926278,0.0,0.0,0,0,1
20.5,76.5,1.0,1.0,9.09090909090909,21.49001863824933,1.2,0.1080631689136415,0.0,3,404.8167568138002,9.523799999999998,0.6496996275412561,0.9090909090909091,0.0,1,0,1
20.5,77.5,1.0,1.0,9.09090909090909,21.49001863824933,1.3,0.1140809210263612,0.0,3,502.1853752307398,6.896999999999999,0.613131285045504,0.9090909090909091,0.0,1,0,1
20.5,78.5,1.0,6.0,9.09090909090909,21.49001863824933,1.3,0.1203480475362671,0.0,3,601.9940295163196,6.465999999999999,0.6979834987921321,5.454545454545454,0.0,1,0,1
20.5,79.5,1.0,0.0,9.09090909090909,21.49001863824933,1.2,0.1268620586914595,0.0,2,585.2327691846738,3.8514,0.7204098056634464,0.0,0.0,0,0,1
20.5,80.5,1.0,0.0,9.09090909090909,21.49001863824933,1.1,0.1336179940814401,0.0,2,484.0337997619621,2.349,0.6862679700370083,0.0,0.0,0,0,1
20.5,81.5,1.0,0.0,9.09090909090909,21.49001863824933,0.9,0.1406080231218276,0.0,2,384.62309647034016,3.0414,0.4707061781621899,0.0,0.0,0,0,1
20.5,82.5,1.0,0.0,9.09090909090909,21.49001863824933,0.7,0.1478210110166541,0.0,2,288.8582178397228,4.9194,0.3624229069053138,0.0,0.0,0,0,1
20.5,83.5,1.0,0.0,9.09090909090909,21.49001863824933,0.5,0.1552420539385112,0.0,2,201.9985885832189,11.445,0.2882814712748758,0.0,0.0,0,0,1
20.5,84.5,1.0,1.0,9.09090909090909,21.49001863824933,0.3,0.1628519900535087,0.0,3,141.52565678199514,25.0464,0.2282820712688758,0.9090909090909091,0.0,1,0,1
20.5,85.5,1.0,2.0,9.09090909090909,21.49001863824933,0.2,0.1706268967609347,0.0,3,145.3205032372551,37.4401,0.1341408356364379,1.8181818181818181,0.0,1,0,1
20.5,86.5,1.0,0.0,9.09090909090909,21.49001863824933,0.1,0.178537589225876,0.0,2,209.92618408283343,24.378,0.0741414356304379,0.0,0.0,0,0,1
20.5,87.5,1.0,0.0,9.09090909090909,21.49001863824933,0.1,0.1865491410145385,0.0,2,298.1301117266441,8.019,0.0599994000059999,0.0,0.0,0,0,1
20.5,88.5,1.0,0.0,9.09090909090909,21.49001863824933,0.0,0.1946204543570958,0.0,2,394.4035345831432,1.404,0.0399996000039999,0.0,0.0,0,0,1
20.5,89.5,1.0,0.0,9.09090909090909,21.49001863824933,0.0,0.2027039150630913,0.0,2,494.0489853354704,0.1538999999999999,0.0,0.0,0.0,0,0,1
20.5,90.5,1.0,0.0,9.09090909090909,21.49001863824933,0.0,0.2107451749650251,0.0,2,595.3731492434928,0.108,0.0,0.0,0.0,0,0,1
20.5,91.5,1.0,0.0,9.09090909090909,21.49001863824933,0.0,0.2186831122108594,0.0,2,697.642170998646,0.1134,0.0,0.0,0.0,0,0,1
20.5,92.5,1.0,0.0,9.09090909090909,21.49001863824933,0.0,0.2264500256123602,0.0,2,800.49106460836,0.8639999999999999,0.0,0.0,0.0,0,0,1
20.5,93.5,1.0,0.0,9.09090909090909,21.49001863824933,0.0,0.2339721219953538,0.0,2,903.7188436296516,3.888,0.0,0.0,0.0,0,0,1
20.5,94.5,1.0,0.0,9.09090909090909,21.49001863824933,0.0,0.2411703531139628,0.0,2,1007.2059101758064,8.687999999999999,0.0,0.0,0.0,0,0,1
20.5,95.5,1.0,0.0,9.09090909090909,21.49001863824933,0.0,0.2479616490056413,0.0,2,1110.8766256967,9.452,0.0199998000019999,0.0,0.0,0,0,1
20.5,96.5,1.0,0.0,9.09090909090909,21.49001863824933,0.1,0.2542605756746253,0.0,2,1214.680734450744,5.0001,0.0799992000079999,0.0,0.0,0,0,1
20.5,97.5,1.0,0.0,9.09090909090909,21.49001863824933,0.2,0.2599814154593349,0.0,2,1208.8791271698065,1.4526,0.1682826712628759,0.0,0.0,0,0,1
20.5,98.5,1.0,0.0,9.09090909090909,21.49001863824933,0.4,0.2650406286377215,0.0,2,1105.5929125135926,0.5723999999999998,0.4141380356644377,0.0,0.0,0,0,1
20.5,99.5,1.0,0.0,9.09090909090909,21.49001863824933,1.0,0.2693596072873363,0.0,2,1002.3918642134316,0.7937999999999998,0.9072705206979416,0.0,0.0,0,0,1
20.5,100.5,1.0,0.0,9.09090909090909,21.49001863824933,1.8,0.2728675824053548,0.0,2,899.310096481467,0.3968999999999999,2.27336095134691,0.0,0.0,0,0,1
20.5,101.5,1.0,0.0,9.09090909090909,21.49001863824933,2.9,0.2755045006347025,0.0,2,796.3987933697938,0.5210999999999998,2.259389655178511,0.0,0.0,0,0,1
20.5,102.5,1.0,0.0,9.09090909090909,21.49001863824933,3.9,0.2772236569539759,0.0,2,693.738781895112,2.2248,2.9763682033337098,0.0,0.0,0,0,1
20.5,103.5,1.0,0.0,9.09090909090909,21.49001863824933,4.5,0.277993863169664,0.0,2,591.4660170240579,5.7426,2.932520340230015,0.0,0.0,0,0,1
20.5,104.5,1.0,0.0,9.09090909090909,21.49001863824933,4.5,0.2778009547217995,0.0,2,489.8283965683954,9.7789,2.9125205402280154,0.0,0.0,0,0,1
20.5,105.5,1.0,0.0,9.09090909090909,21.49001863824933,3.8,0.2766484905266356,0.0,2,389.3292124794834,10.961199999999998,2.653527890840949,0.0,0.0,0,0,1
20.5,106.5,1.0,0.0,9.09090909090909,21.49001863824933,2.7,0.2745575762274213,0.0,2,291.1557046907405,5.7468,2.102822512670759,0.0,0.0,0,0,1
20.5,107.5,1.0,0.0,9.09090909090909,21.49001863824933,1.6,0.2715658285651564,0.0,2,198.7905920298029,1.4741999999999995,1.3331240851175032,0.0,0.0,0,0,1
20.5,108.5,1.0,0.0,9.09090909090909,21.49001863824933,0.8,0.2677255829204425,0.0,2,125.76633655636256,0.1808999999999999,1.2115327894190835,0.0,0.0,0,0,1
20.5,109.5,1.0,0.0,9.09090909090909,21.49001863824933,0.4,0.2631015134865581,0.0,2,116.92299592112052,0.0081,0.3541386356584377,0.0,0.0,0,0,1
20.5,110.5,1.0,0.0,9.09090909090909,21.49001863824933,0.1,0.2577678762977693,0.0,1,78.7323688046653,0.0,0.3014187562603803,0.0,0.0,0,0,1
20.5,111.5,1.0,0.0,9.09090909090909,21.49001863824933,0.0,0.2518055959484825,0.0,2,139.73813413445825,0.0972,0.0399996000039999,0.0,0.0,0,0,1
20.5,112.5,1.0,0.0,9.09090909090909,21.49001863824933,0.0,0.2452994000142027,0.0,2,192.36104725263672,1.1664,0.0,0.0,0.0,0,0,1
20.5,113.5,1.0,0.0,9.09090909090909,21.49001863824933,0.0,0.2383351681892911,0.0,2,251.23997719280507,4.6872,0.0,0.0,0.0,0,0,1
20.5,114.5,1.0,0.0,9.09090909090909,21.49001863824933,0.0,0.2309976152860303,0.0,2,332.720949890766,7.3764,0.0,0.0,0.0,0,0,1
20.5,115.5,1.0,0.0,9.09090909090909,21.49001863824933,0.0,0.2233683774088062,0.0,2,423.96458747618266,3.3372,0.0,0.0,0.0,0,0,1
20.5,116.5,1.0,0.0,9.09090909090909,21.49001863824933,0.0,0.2155245257004191,0.0,2,519.8528344427712,0.4859999999999999,0.0,0.0,0.0,0,0,1
20.5,117.5,1.0,0.0,9.09090909090909,21.49001863824933,0.0,0.2075374962013613,0.0,1,618.2253454203025,0.0,0.0,0.0,0.0,0,0,1
20.5,118.5,1.0,0.0,9.09090909090909,21.49001863824933,0.0,0.199472399117658,0.0,2,718.0586877577604,0.0972,0.0,0.0,0.0,0,0,1
20.5,119.5,1.0,0.0,9.09090909090909,21.49001863824933,0.0,0.1913876557322045,0.0,2,818.8154143757669,0.9234,0.0,0.0,0.0,0,0,1
20.5,120.5,1.0,0.0,9.09090909090909,21.49001863824933,0.0,0.1954290973119562,0.0,2,920.1888505200062,3.132,0.0,0.0,0.0,0,0,1
20.5,121.5,1.0,0.0,9.09090909090909,21.49001863824933,0.0,0.2058042922546663,0.0,2,1021.991996881786,4.2444,0.0,0.0,0.0,0,0,1
20.5,122.5,1.0,0.0,9.09090909090909,21.49001863824933,0.0,0.2164798548393728,0.0,2,1124.1045358017784,1.7982,0.0,0.0,0.0,0,0,1
20.5,123.5,1.0,0.0,9.09090909090909,21.49001863824933,0.0,0.2274191134269607,0.0,2,1226.4455492290963,0.4211999999999999,0.0,0.0,0.0,0,0,1
20.5,124.5,1.0,0.0,9.09090909090909,21.49001863824933,0.0,0.23857543169567,0.0,2,1328.9585553508475,0.2105999999999999,0.0,0.0,0.0,0,0,1
20.5,125.5,1.0,0.0,9.09090909090909,21.49001863824933,0.0,0.249890922145559,0.0,2,1431.6028554518473,0.2348999999999999,0.0,0.0,0.0,0,0,1
20.5,126.5,1.0,0.0,9.09090909090909,21.49001863824933,0.0,0.2612951981405539,0.0,1,1534.348301058165,0.0,0.0,0.0,0.0,0,0,1
20.5,127.5,1.0,0.0,9.09090909090909,21.49001863824933,0.0,0.272704260069601,0.0,1,1637.172006292401,0.0,0.0,0.0,0.0,0,0,1
20.5,128.5,1.0,0.0,9.09090909090909,21.49001863824933,0.0,0.284019647011634,0.0,1,1740.0562131947324,0.0,0.0599994000059999,0.0,0.0,0,0,1
20.5,129.5,1.0,0.0,9.09090909090909,21.49001863824933,0.2,0.2951280247107601,0.0,1,1842.9868653513129,0.0,0.1882824712648759,0.0,0.0,0,0,1
20.5,130.5,1.0,0.0,9.09090909090909,21.189381248345686,0.6,0.3059014186812044,0.0,1,1945.95263050146,0.0,0.4824217069173135,0.0,0.0,0,0,1
20.5,131.5,1.0,0.0,9.09090909090909,20.499211773191814,1.9,0.3161983290635439,0.0,1,2048.94421570177,0.0,1.3014087563603796,0.0,0.0,0,0,1
20.5,132.5,1.0,0.0,9.09090909090909,19.064032233410884,5.0,0.3258659683392939,0.0,1,2151.953877844693,0.0,3.1593806552685098,0.0,0.0,0,0,1
20.5,133.5,1.0,0.0,9.09090909090909,17.44457320692332,12.2,0.334743827556723,0.0,1,2254.9750675065675,0.0,6.9153240530887725,0.0,0.0,0,0,1
